Street,Ward,District,Prices,Area,toFace,type,certificate,width,length,floors,Location
 Lê Đình Dương,Hải Châu II,hải châu,1.453337044,-0.375755863,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.687996112,-0.031473736,4,"16.06251,108.21658"
 Trần Hưng Đạo,An Hải Tây,sơn trà,1.590999888,0.867961621,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.237458514,3,"16.08968,108.22756"
 Bùi Huy Bích,Nại Hiên Đông,sơn trà,-0.320533693,-0.204208624,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,2,"16.09251,108.23074"
 Lý Văn Tố,An Hải Bắc,sơn trà,0.645995403,-1.662360157,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.031473736,2,"16.06616,108.2413"
 Lê Chân,An Hải Bắc,sơn trà,-0.26451249,-0.289982243,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.536414772,-0.172466208,1,"16.0907,108.23871"
 Cô Giang,Phước Ninh,hải châu,1.819116586,1.489820363,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,0.145701256,1.096466042,4,"16.062,108.2217"
 Lê Đình Thám,Hòa Thuận Đông,hải châu,0.684955571,-0.654520127,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.595443624,3,"16.04967,108.21624"
 Nguyễn Chích,Hòa Minh,liên chiểu,-0.850000701,-0.032661385,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.0390225,1,"16.07241,108.16908"
 Ngô Cao Lãng,Thọ Quang,sơn trà,0.722323389,0.331876499,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.10509,108.25879"
 Thái Phiên,Phước Ninh,hải châu,1.633156039,-1.662360157,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.471992703,-0.172466208,5,"16.06509,108.22165"
 Bùi Dương Lịch,Nại Hiên Đông,sơn trà,-0.26451249,-1.662360157,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,0.250511209,2,"16.0895,108.23283"
 Thân Nhân Trung,Hòa Khê,thanh khê,0.027266136,-0.075548194,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.250511209,3,"16.06322,108.19147"
 Tôn Thất Tùng,Vĩnh Trung,thanh khê,0.471802797,0.11744245,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.532496153,3,"16.0581,108.21239"
 An Nhơn 11,An Hải Bắc,sơn trà,-0.339758339,-0.525859697,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.612205442,-0.383954916,1,"16.06832,108.23537"
 Hồ Sĩ Phấn,Thọ Quang,sơn trà,-0.228479697,0.717857787,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.025969806,2,"16.09139,108.23882"
 Lê Hy Cát,Khuê Mỹ,ngũ hành sơn,0.080718169,0.331876499,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.02846,108.24085"
 Tôn Đức Thắng,Hòa Minh,liên chiểu,0.792683101,-0.247095434,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.86571262,-1.018421041,3,"16.07067,108.15084"
 Nguyễn Xuân Khoát,An Hải Bắc,sơn trà,0.792683101,0.546310548,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.814481098,3,"16.06982,108.23675"
 Lê Cảnh Tuân,Nại Hiên Đông,sơn trà,-0.228479697,0.010225425,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.109518737,3,"16.09432,108.23083"
 Hòa Minh 8,Hòa Minh,liên chiểu,-0.666881741,-0.075548194,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.250511209,2,"16.08105,108.16354"
 Nguyễn Tất Thành,Thanh Khê Đông,thanh khê,0.645995403,0.867961621,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.237458514,3,"16.07765,108.17369"
 Hoài Thanh,Mỹ An,ngũ hành sơn,-0.159361059,-0.096991599,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,-0.412153411,1,"16.04427,108.23848"
 Dương Đức Hiền,Hòa Minh,liên chiểu,-0.228479697,-1.662360157,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.031473736,3,"16.08288,108.16057"
 Phú Xuân 1,Hòa Minh,liên chiểu,-0.74258305,0.331876499,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,1,"16.07302,108.16626"
 Hoài Thanh,Mỹ An,ngũ hành sơn,-0.159361059,-0.096991599,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,-0.412153411,1,"16.04427,108.23848"
 An Thượng 38,Mỹ An,ngũ hành sơn,0.645995403,-0.525859697,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.595443624,4,"16.04689,108.24197"
 Bàu Năng 2,Hòa Minh,liên chiểu,-0.822410833,0.138885855,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.278709703,1,"16.06927,108.17134"
 Nguyễn Huy Tự,Hòa Minh,liên chiểu,-1.123514128,-1.662360157,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.031473736,1,"16.08181,108.15984"
 Ngô Văn Sở,Hòa Minh,liên chiểu,0.692553106,0.696414382,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.025969806,1,"16.06828,108.14927"
 Nguyễn Bỉnh Khiêm,An Hải Tây,sơn trà,0.137035034,-1.705246967,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.271147428,-0.919726311,3,"16.06415,108.23249"
 Trần Cao Vân,Xuân Hà,thanh khê,0.188171989,-0.633076722,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.271147428,-0.835130827,3,"16.0738,108.20758"
 Hòa Minh 3,Hòa Minh,liên chiểu,-1.413030766,-1.662360157,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.031473736,2,"16.08204,108.16245"
 Nguyễn Thị Thập,Hòa Minh,liên chiểu,-0.26451249,0.224659474,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.673488625,3,"16.07492,108.17152"
 Lý Thái Tông,Hòa Minh,liên chiểu,0.471802797,0.331876499,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.07022,108.17236"
 Dương Bích Liên,Hòa Minh,liên chiểu,-0.553523229,-0.311425648,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,2,"16.07324,108.17285"
 Hà Bổng,Phước Mỹ,sơn trà,-0.031772946,0.224659474,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.612205442,0.899076581,3,"16.06664,108.24441"
 Hà Bổng,Phước Mỹ,sơn trà,-0.031772946,0.224659474,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.612205442,0.899076581,3,"16.06664,108.24441"
 Kỳ Đồng,Thanh Khê Đông,thanh khê,-0.795320814,-0.311425648,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-0.172466208,2,"16.0714016,108.19120789"
 Thái Thị Bôi,Chính Gián,thanh khê,0.857793518,0.203216069,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.195356758,-0.031473736,1,"16.06831,108.1972"
 Đào Duy Từ,Vĩnh Trung,thanh khê,0.677294374,-0.954727795,Không,Nhà mặt tiền,Không có,0.117111242,-1.395638601,3,"16.06817,108.21325"
 Trường Chinh,Hòa Phát,cẩm lệ,-1.09718035,0.07455564,Không,Nhà mặt tiền,Không có,-0.650100777,0.598074047,2,"16.00735,108.19196"
 Trường Sơn,Xã Hòa Nhơn,hòa vang,-0.419592645,-1.533699728,Không,Nhà mặt tiền,Không có,-0.005880084,-1.981869601,3,"16.009,108.15705"
 Âu Cơ,Hòa Khánh Bắc,liên chiểu,-1.373992627,0.717857787,Không,Nhà trong hẻm,Không có,1.83688687,-0.755783014,2,"16.16468048,108.12548065"
 Trần Quý Khoách,Hòa Minh,liên chiểu,-0.159361059,0.11744245,Không,Nhà mặt tiền,Không có,1.315466952,-0.949781256,3,"16.07809,108.15858"
 Nguyễn Bỉnh Khiêm,An Hải Tây,sơn trà,-0.001883917,-0.525859697,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.650100777,-0.320016469,2,"16.06415,108.23249"
 Trần Văn Dư,Mỹ An,ngũ hành sơn,0.996069527,-0.311425648,Không,Nhà mặt tiền,Không có,-0.384833433,0.532496153,3,"16.04149,108.24495"
 An Trung,An Hải Tây,sơn trà,-0.74258305,-0.740293746,Không,Nhà mặt tiền,Không có,0.400004651,-1.290385959,2,"16.05658,108.23506"
 Lê Hữu Khánh,Khuê Mỹ,ngũ hành sơn,1.166496402,0.061022648,Không,Nhà mặt tiền,Không có,1.509933313,0.532496153,2,"16.02931,108.2398"
 Hoàng Văn Thụ,Phước Ninh,hải châu,1.496026011,0.889405026,Không,Nhà mặt tiền,Không có,1.974140616,-0.704716716,4,"16.06295,108.22043"
 Nước Mặn 2,Khuê Mỹ,ngũ hành sơn,-0.001883917,-1.490812918,Không,Nhà mặt tiền,Không có,-0.384833433,0.391503681,3,"16.02124,108.25063"
 Trần Thủ Độ,Khuê Trung,cẩm lệ,0.792683101,0.417650118,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.157461423,0.391503681,4,"16.02417,108.21349"
 Lý Nam Đế,Nại Hiên Đông,sơn trà,1.920189764,-0.525859697,Không,Nhà mặt tiền,Không có,0.655759842,-1.195230297,8,"16.06212,108.23189"
 Vũ Đình Long,Thọ Quang,sơn trà,1.854464269,4.157914132,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.53272325,0.619280986,4,"16.095,108.24729"
 Trường Chinh,Hòa Phát,cẩm lệ,-1.09718035,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.00735,108.19196"
 Nguyễn Phước Nguyên,An Khê,thanh khê,0.527433875,0.061022648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.752026615,-0.747558689,3,"16.05452,108.18347"
 Lê Độ,An Khê,thanh khê,-1.963400424,-1.169161844,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.953263456,-1.078846386,2,"16.07062,108.20136"
 Nguyễn Phước Nguyên,Xuân Hà,thanh khê,0.554106771,1.575593983,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,0.895048224,2,"16.05452,108.18347"
 Trường Chinh,Hòa Phát,cẩm lệ,-1.09718035,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,-0.474592934,2,"16.00735,108.19196"
 Bình Thái 1,Hòa Thọ Tây,cẩm lệ,-1.413030766,-0.525859697,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.595443624,2,"16.01414,108.20538"
 Nguyễn Sơn Hà,Hòa Cường Bắc,hải châu,0.283821838,0.010225425,Không,Nhà mặt tiền,Không có,-0.384833433,0.109518737,1,"16.04551,108.21667"
 Hoàng Thế Thiện,Hòa Xuân,cẩm lệ,-0.126190251,-1.576586537,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.884977334,2,"16.03365,108.21214"
 Trần Khánh Dư,Mỹ An,ngũ hành sơn,0.765206557,0.331876499,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.183596591,-0.031473736,2,"16.05291,108.24118"
 Núi Thành,Hải Châu II,hải châu,1.242761607,1.275386314,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.138513756,0.391503681,3,"16.03194,108.22279"
 Nguyễn Văn Linh,Chính Gián,thanh khê,1.963245768,0.460536928,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.673488625,5,"16.05947,108.20843"
 Thanh Thủy,Hải Châu I,hải châu,0.350345877,-0.525859697,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.172466208,3,"16.08232,108.21374"
 Dương Khuê,Mỹ An,ngũ hành sơn,1.122879687,0.310433094,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,5,"15.98459,108.23607"
 Lê Thanh Nghị,Hòa Cường Bắc,hải châu,1.872441693,-1.726690372,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.752026615,1.237458514,6,"16.03029,108.21903"
 Phan Tứ,Mỹ An,ngũ hành sơn,0.055706269,-0.525859697,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.595443624,5,"16.04607,108.24456"
 An Thượng 38,Khuê Mỹ,ngũ hành sơn,0.67575442,-0.311425648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.172466208,4,"16.04689,108.24197"
 Bà Huyện Thanh Quan,Mỹ An,ngũ hành sơn,1.83027793,1.404046744,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.942420875,8,"16.04376,108.24501"
 Tô Hiến Thành,An Hải Bắc,sơn trà,0.212882645,-0.096991599,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,1,"16.06028,108.24304"
 Bạch Đằng,Thạch Thang,hải châu,0.613605539,1.832914842,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.221491926,1.237458514,2,"16.08728,108.2213"
 An Thượng 38,Mỹ An,ngũ hành sơn,0.692553106,-0.311425648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.250511209,5,"16.04689,108.24197"
 Bạch Đằng,Thanh Bình,hải châu,2.125761497,2.04734889,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,-0.595443624,2,"16.08728,108.2213"
 Trần Hưng Đạo,An Hải Bắc,sơn trà,1.736222868,0.439093523,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.673488625,8,"16.08968,108.22756"
 Nguyễn Chí Thanh,Bình Hiên,hải châu,0.857793518,-0.633076722,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.31345868,4,"16.07735,108.22031"
 Bà Huyện Thanh Quan,Mỹ An,ngũ hành sơn,1.83027793,1.404046744,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,2.365398292,8,"16.04376,108.24501"
 An Thượng 3,Mỹ An,ngũ hành sơn,1.83027793,1.404046744,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,2.365398292,8,"16.04959,108.24676"
 Phan Trọng Tuệ,Hòa Cường,hải châu,0.363159503,-0.311425648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,4,"16.03274,108.21866"
 An Thượng 3,Mỹ An,ngũ hành sơn,2.125761497,-0.311425648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,3.404700059,0.250511209,8,"16.04959,108.24676"
 Tôn Thất Đạm,Thạc Gián,thanh khê,1.246556878,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,6,"16.07247,108.20129"
 An Thượng 38,Khuê Mỹ,ngũ hành sơn,0.677140495,-0.525859697,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.172466208,4,"16.04689,108.24197"
 Hoàng Dư Khương,Khuê Trung,cẩm lệ,0.083463986,-0.01121798,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.081320242,3,"16.0267,108.212"
 Tô Hiệu,Hòa Minh,liên chiểu,-0.001883917,-0.289982243,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,0.109518737,3,"16.06424,108.16672"
 Lê Độ,Chính Gián,thanh khê,-1.62251264,-0.847510771,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.736436097,3,"16.07062,108.20136"
 Cù Chính Lan,Hòa Khê,thanh khê,-1.240460176,-0.783180556,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.877428569,3,"16.0714016,108.19120789"
 Trần Cao Vân,Tam Thuận,thanh khê,-1.578586691,-1.01905801,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-1.159413513,2,"16.0738,108.20758"
 Cù Chính Lan,Hòa Khê,thanh khê,-1.261989845,-0.740293746,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.195356758,-0.877428569,2,"16.0714016,108.19120789"
 Phan Đăng Lưu,Hòa Cường Bắc,hải châu,1.283409275,0.11744245,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.264610456,2,"16.03665,108.21825"
 Đoàn Phú Tứ,Hòa Khánh Bắc,liên chiểu,-2.13043099,-0.590189912,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.680039108,1,"16.06926,108.14463"
 Ngô Sĩ Liên,Hòa Khánh Bắc,liên chiểu,-0.995997861,0.138885855,Không,Nhà trong hẻm,Giấy tờ hợp lệ,0.373073266,-0.454451152,1,"16.07365,108.15182"
 Nguyễn Đình Tứ,Hòa Minh,liên chiểu,-1.859526909,-0.418642673,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.454451152,1,"16.04884,108.17124"
 Lê Thiệt,Hòa Minh,liên chiểu,-0.359269481,-0.204208624,Đông Bắc,Nhà mặt tiền,Không có,1.002232094,-1.066322664,3,"16.08254,108.16033"
 Bùi Chát,Hòa Khánh Bắc,liên chiểu,-1.578586691,0.696414382,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,0.95547357,1,"16.08503,108.14323"
 Mỹ An,Mỹ An,ngũ hành sơn,0.471802797,0.546310548,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.814481098,3,"16.03933525,108.24279022"
 Phú Xuân 8,Hòa Minh,liên chiểu,-0.001883917,-0.204208624,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,3,"16.0733,108.16618"
 Lê Hiến Mai,Hòa Minh,liên chiểu,0.110565341,0.546310548,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.814481098,4,"16.08684,108.15586"
 Hoàng Minh Thảo,Hòa Khánh Nam,liên chiểu,-0.423712953,0.481980333,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,2.267840011,-1.030170414,3,"16.04687,108.16397"
 Tôn Đản,Hòa An,cẩm lệ,-1.261989845,-0.204208624,Tây Nam,Nhà trong hẻm,Không có,-0.763786782,0.391503681,2,"16.04509,108.18114"
 Nguyễn Chánh,Hòa Minh,liên chiểu,-0.47416512,-1.683803562,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,3.352345597,1,"16.0861,108.15222"
 Nguyễn Huy Tưởng,Hòa Minh,liên chiểu,-1.191288789,0.03166883,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,1.234668609,-0.979842893,2,"16.05073,108.17021"
 Tô Hiệu,Hòa Minh,liên chiểu,-1.123514128,-0.461529483,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,0.728248783,-1.168260236,2,"16.06424,108.16672"
 Nguyễn Lương Bằng,Hòa Minh,liên chiểu,-1.110293273,-1.662360157,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-1.276983858,-1.914322273,2,"16.08075,108.14674"
 Đà Sơn,Hòa Khánh Nam,liên chiểu,-1.71369884,-1.662360157,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-1.276983858,-1.914322273,2,"16.04963,108.15547"
 Tân An 2,Hòa Cường Bắc,hải châu,-0.001883917,-0.225652029,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.109518737,3,"16.03867,108.21342"
 Tiên Sơn 5,Hòa Cường Nam,hải châu,-0.571793983,-0.440086078,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.031473736,1,"16.03399,108.21983"
 Trưng Nữ Vương,Hòa Thuận Đông,hải châu,-0.795320814,-0.204208624,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,0.250511209,3,"16.05375,108.21903"
 Trần Cao Vân,Xuân Hà,thanh khê,1.122879687,0.439093523,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.221491926,-0.031473736,3,"16.0738,108.20758"
 Nguyễn Đức Trung,Xuân Hà,thanh khê,1.629081699,1.618480793,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,2.646793361,-0.595443624,3,"16.06834,108.18779"
 Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,0.751140341,0.11744245,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.250511209,4,"16.04088,108.21625"
 Lê Văn Hiến,Khuê Mỹ,ngũ hành sơn,1.318376653,0.331876499,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.490198411,2,"15.97728,108.26048"
 Ngô Thế Vinh,Hòa Thuận Tây,hải châu,1.469697183,-1.426482703,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,0.673488625,3,"16.04139,108.20896"
 An Dương Vương,Mỹ An,ngũ hành sơn,0.645995403,0.224659474,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.461999917,2,"16.04387,108.23749"
 Phạm Phú Tiết,Khuê Trung,cẩm lệ,1.590999888,2.368999964,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,0.461999917,3,"16.03402,108.2086"
 Nguyễn Tri Phương,Vĩnh Trung,thanh khê,1.207649766,0.03166883,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,-0.242962444,3,"16.06071,108.20523"
 Thăng Long,Hòa Cường Nam,hải châu,1.708778523,1.404046744,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.56254994,0.532496153,5,"16.02925,108.22688"
 Hồ Tông Thốc,Hòa Cường Bắc,hải châu,0.188171989,0.181772664,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,2,"16.04054,108.21227"
 Lý Nhân Tông,Khuê Trung,cẩm lệ,0.471802797,0.224659474,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,1,"16.03376,108.20983"
 Dương Đình Nghệ,Phước Mỹ,sơn trà,1.006594334,0.07455564,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,3,"16.06888,108.24414"
 Lê Thanh Nghị,Hòa Cường Bắc,hải châu,1.183240571,-0.075548194,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.250511209,3,"16.03029,108.21903"
 Điện Biên Phủ,An Khê,thanh khê,1.066937552,-0.354312458,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.193615079,3,"16.06715,108.196"
 Trưng Nữ Vương,Hòa Thuận Đông,hải châu,1.283409275,-0.01121798,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.536414772,0.335106692,4,"16.05375,108.21903"
 Lương Nhữ Hộc,Khuê Trung,cẩm lệ,0.328634163,-0.225652029,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.0390225,3,"16.0337,108.21094"
 Thái Phiên,Phước Ninh,hải châu,1.653084416,0.203216069,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,1.096466042,4,"16.06509,108.22165"
 Bế Văn Đàn,Hòa Khê,thanh khê,0.974592877,-0.161321814,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,1.888886662,-1.300405985,3,"16.06502,108.19853"
 Ngô Thế Vinh,Hòa Cường Bắc,hải châu,0.562836713,0.331876499,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.04139,108.20896"
 Trần Cao Vân,Xuân Hà,thanh khê,-0.549445116,-0.525859697,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,2.267840011,-1.58239093,3,"16.0738,108.20758"
 Ông Ích Khiêm,Thạch Thang,hải châu,1.02723191,0.99662205,Không,Nhà mặt tiền,Không có,2.057719149,-0.673620687,3,"16.07838,108.21186"
 Nhơn Hòa 20,Hòa An,cẩm lệ,-0.795320814,0.546310548,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.814481098,2,"16.04778,108.17357"
 Nguyễn Đình Tứ,Hòa Minh,liên chiểu,-0.795320814,-1.640916752,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-2.061765335,1,"16.04884,108.17124"
 Lê Thanh Nghị,Hòa Cường Bắc,hải châu,1.215604417,0.07455564,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.469832832,3,"16.03029,108.21903"
