 Street,Ward,District,Prices,Area,toFace,type,certificate,width,length,floors,Location
 Hòa Minh 8,Hòa Minh,liên chiểu,3.7,81,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,18,2,"16.08105,108.16354"
 Bùi Lâm,Nại Hiên Đông,sơn trà,3,56,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4,14,2,"16.08597,108.23328"
 Lê Văn Miến,Hòa Minh,liên chiểu,26,386,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,15,26,2,"16.08684,108.15586"
 Phan Triêm,Hòa Xuân,cẩm lệ,3.8,96,Bắc,Nhà mặt tiền,Không có,5,19.5,2,"16.00474,108.22153"
 Hồ Xuân Hương,Khuê Mỹ,ngũ hành sơn,15,90,Tây Bắc,Nhà mặt tiền,Không có,5,18,5,"16.04025,108.24712"
 Nguyễn Văn Thoại,Phước Mỹ,sơn trà,7.7,81,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,18,3,"16.05747,108.24433"
 Ngô Quyền,An Hải Bắc,sơn trà,14,85,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5,17,2,"16.09631,108.24529"
 Cô Giang,Phước Ninh,hải châu,16,80,Tây Bắc,Nhà mặt tiền,Không có,5,16,1,"16.062,108.2217"
 Thái Thị Bôi,Chính Gián,thanh khê,3,3,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,3.2,10,3,"16.06831,108.1972"
 Lê Chân,Nại Hiên Đông,sơn trà,5.1,80,Đông Nam,Nhà mặt tiền,Không có,5,16,2,"16.0907,108.23871"
 Đa Mặn 14,Khuê Mỹ,ngũ hành sơn,4.85,81,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,18,2,"16.03101,108.24588"
 Bùi Huy Bích,Nại Hiên Đông,sơn trà,3.5,7,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,18,1,"16.09251,108.23074"
 Mai Lão Bạng,Thuận Phước,hải châu,7.9,93,Đông Nam,Nhà mặt tiền,Không có,7.8,13,4,"16.08414,108.21865"
 123 Phạm Nhữ Tăng,Hòa Khê,thanh khê,,81,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.61,6.8,3,"16.06148,108.19013"
 Lý Tự Trọng,Thạch Thang,hải châu,23.4,96,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,19,1,"16.07853,108.21389"
 Núi Thành,Hòa Cường Nam,hải châu,5.95,100,Không,Nhà mặt tiền,Không có,,,3,"16.03194,108.22279"
 Lê Văn Duyệt,Nại Hiên Đông,sơn trà,13.7,120,Không,Nhà mặt tiền,Không có,6,,3,"16.08525,108.24438"
 36 Lê Hữu Kiều,Nại Hiên Đông,sơn trà,38,390,Không,Nhà mặt tiền,Giấy tờ hợp lệ,15,26,7,"16.09563,108.23098"
 Lý Nhật Quang.,Nại Hiên Đông,sơn trà,12.8,16,Không,Nhà mặt tiền,Không có,6.7,,4,"16.09587,108.2288"
 668 Hóa Sơn 10,Hòa Cường Nam,hải châu,13.1,120,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,6,20,4,"16.03165,108.22687"
 Tiểu La,Hòa Cường Bắc,hải châu,3.6,57,Không,Nhà trong hẻm,Không có,6.5,,2,"16.04649,108.22182"
 Đa Mặn,Khuê Mỹ,ngũ hành sơn,4.95,81,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20,2,"16.03033,108.24469"
 An Mỹ,An Hải Tây,sơn trà,5.2,56,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,14,2,"16.06265,108.23121"
 Dương Đình Nghệ,An Hải Bắc,sơn trà,11,113,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,6.4,17.8,2,"16.06888,108.24414"
 Dương Đình Nghệ,An Hải Bắc,sơn trà,16.5,107,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,21.4,6,"16.06888,108.24414"
 Quán Khái,Hòa Hải,ngũ hành sơn,3.15,67,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,15,2,"15.98952,108.25636"
 Sơn Thủy Đông,Hòa Hải,ngũ hành sơn,7.9,100,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,5,"16.01511,108.25758"
 Dã Tượng,Mân Thái,sơn trà,5.4,90,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20,2,"16.09038,108.24133"
 Mỹ Đa Tây 10,Khuê Mỹ,ngũ hành sơn,4.8,105,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,21,2,"16.03552,108.24351"
 Nguyễn Mậu Tài,Hòa Xuân,cẩm lệ,9,135,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,27,5,"16.05217,108.17555"
 Nước Mặn 2,Khuê Mỹ,ngũ hành sơn,5.1,95,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,19,2,"16.02124,108.25063"
 Đỗ Thúc Tịnh,Khuê Trung,cẩm lệ,3.9,7,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.25,14,1,"16.02685,108.20963"
 K20,Khuê Mỹ,ngũ hành sơn,10.5,171,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.7,30,6,"16.02427,108.24882"
 Nguyễn Thị Định,An Hải Bắc,sơn trà,9.5,90,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5,18,3,"16.08277,108.23274"
 Dương Đình Nghệ,An Hải Bắc,sơn trà,14,93,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,18,4,"16.06888,108.24414"
 Hoài Thanh,Mỹ An,ngũ hành sơn,6.5,80,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,16,2,"16.04427,108.23848"
 Phú Lộc 16,Hòa Minh,liên chiểu,4.15,83,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,16.6,1,"16.07184,108.17165"
 Đào Công Soạn,Hòa Hiệp Nam,liên chiểu,2.3,90,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20,,"16.09944,108.1387"
 Phạm Nhữ Tăng,Hòa Khê,thanh khê,3.5,68,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,13.5,3,"16.06307,108.18955"
 Bình Thái 4,Hòa Thọ Đông,cẩm lệ,2.85,61,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5,12,2,"16.01393,108.20296"
 Hòa Minh 3,Hòa Minh,liên chiểu,3.49,7,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16,2,"16.08204,108.16245"
 Bình Hòa 1,Khuê Trung,cẩm lệ,3.3,60,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,12,1,"16.02547,108.21396"
 An Mỹ,An Hải Tây,sơn trà,5.2,56,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,14,2,"16.06265,108.23121"
 Hoàng Văn Thụ,Phước Ninh,hải châu,4.1,48,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,12,2,"16.06295,108.22043"
 Hoàng Dư Khương,Khuê Trung,cẩm lệ,5.8,118,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,24,3,"16.0267,108.212"
 Thạch Lam,Phước Mỹ,sơn trà,6.4,81,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,16,2,"16.05732,108.24438"
 Tân An 2,Hòa Cường Bắc,hải châu,6.1,75,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,,3,"16.03867,108.21342"
 An Mỹ,An Hải Tây,sơn trà,4.8,56,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,14,2,"16.06265,108.23121"
 Nhơn Hòa 19,Hòa An,cẩm lệ,3.15,113,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,23,1,"16.04976,108.17222"
 Đống Đa,Thạch Thang,hải châu,5.39,90,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,21,2,"16.07503,108.21489"
 Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,6.9,100,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.1,24,3,"16.04978,108.24072"
 An Mỹ,An Hải Tây,sơn trà,4.8,5,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,14,2,"16.06265,108.23121"
 Phạm Nhữ Tăng,Hòa Khê,thanh khê,3.5,68,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,13.6,3,"16.06307,108.18955"
 2/9,Hòa Cường Nam,hải châu,4.2,78,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,5.2,12,2,"16.08311,108.22194"
 Trần Cao Vân,Thanh Khê Đông,thanh khê,2.69,8,Tây Bắc,Nhà trong hẻm,Không có,5.6,15,2,"16.0738,108.20758"
 Ngô Trí Hòa,Nại Hiên Đông,sơn trà,5.8,7,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,18,2,"16.09121,108.23348"
 Hoàng Sĩ Khải,An Hải Bắc,sơn trà,7,100,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,2,"16.07566,108.23193"
 Nguyễn Văn Huề,Thanh Khê Tây,thanh khê,1.99,67,Không,Nhà trong hẻm,Giấy tờ hợp lệ,,,1,"16.06914,108.17667"
 Trần Khát Chân,Mân Thái,sơn trà,4.95,100,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,3,"16.08877,108.2411"
 Phan Bôi,An Hải Bắc,sơn trà,5.5,86,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.7,18,2,"16.06902,108.23521"
 Nguyễn Đức Trung,Hòa Khê,thanh khê,3.05,80,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4,20,3,"16.06834,108.18779"
 Lê Đình Lý,Vĩnh Trung,thanh khê,6.8,130,Tây Nam,Nhà mặt tiền,Không có,5.6,18,2,"16.05515,108.21073"
 Tô Ngọc Vân,Vĩnh Trung,thanh khê,5.5,54,Không,Nhà trong hẻm,Không có,5,10.8,3,"16.06251,108.21117"
 Đinh Công Tráng,Thuận Phước,hải châu,6.55,195,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,14.5,3,"16.08876,108.21712"
 Ông Ích Khiêm,Thanh Bình,hải châu,3.69,150,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.3,17.5,2,"16.07838,108.21186"
 Lê Cao Lãng,Hòa Xuân,cẩm lệ,4.65,100,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,3,"16.00975,108.20261"
 Tô Hiệu,Hòa Minh,liên chiểu,3.79,65,Không,Nhà mặt tiền,Không có,4.8,,3,"16.06424,108.16672"
 Mẹ Hiền,Thanh Khê Tây,thanh khê,3.99,128,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,7,19,2,"16.06957,108.17761"
 Đống Đa,Thuận Phước,hải châu,4.2,186,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,7,9,3,"16.07503,108.21489"
 Trần Cao Vân,Tam Thuận,thanh khê,3.99,130,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5.5,12,2,"16.0738,108.20758"
 Hà Huy Tập,Xuân Hà,thanh khê,2.95,159,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4,13,3,"16.0704,108.19171"
 Tô Hiệu,Hòa Minh,liên chiểu,3.79,65,Không,Nhà trong hẻm,Giấy tờ hợp lệ,,,3,"16.06424,108.16672"
 Lê Độ,Chính Gián,thanh khê,4.28,67,Tây Bắc,Nhà trong hẻm,Không có,,,3,"16.07062,108.20136"
 Nguyễn Phước Nguyên,An Khê,thanh khê,3.95,50,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4,10,3,"16.05452,108.18347"
 Trần Cao Vân,Tam Thuận,thanh khê,3.68,5,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,,,3,"16.0738,108.20758"
 Điện Biên Phủ,Chính Gián,thanh khê,2.45,4,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,,,2,"16.06715,108.196"
 Điện Biên Phủ,Chính Gián,thanh khê,2.79,45,Không,Nhà trong hẻm,Giấy tờ hợp lệ,,,2,"16.06715,108.196"
 Trưng Nữ Vương,Hòa Cường Nam,hải châu,1.65,75,Không,Nhà trong hẻm,Không có,4,9,2,"16.05375,108.21903"
 Tôn Đức Thắng,Hòa Minh,liên chiểu,1.79,85,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4,23,1,"16.07067,108.15084"
 Nguyễn Phước Nguyên,Hòa Khê,thanh khê,3.65,75,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,16,3,"16.05452,108.18347"
 Phạm Nhữ Tăng,Tân Chính,thanh khê,3.5,60,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,,,3,"16.06307,108.18955"
 Kỳ Đồng,Thanh Khê Đông,thanh khê,3.333,65,Không,Nhà mặt tiền,Không có,5,,2,"16.0714016,108.19120789"
 Trần Cao Vân,Thanh Khê Đông,thanh khê,4.2,70,Không,Nhà mặt tiền,Không có,4,17.5,3,"16.0738,108.20758"
 Lê Hữu Trác,An Hải Đông,sơn trà,3.555,80,Không,Nhà mặt tiền,Không có,4,20,2,"16.05862,108.23956"
 Thanh Sơn,Thuận Phước,hải châu,7.3,70,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,,,3,"16.08051,108.21372"
 Nguyễn Văn Thoại,Mỹ An,ngũ hành sơn,13.9,110,Không,Nhà mặt tiền,Không có,5,,7,"16.05129,108.24253"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,7.8,108,Không,Nhà mặt tiền,Không có,5,,3,"16.03936,108.21621"
 Trần Huy Liệu,Khuê Trung,cẩm lệ,4.1,10,Không,Nhà mặt tiền,Không có,6,,2,"16.02044,108.20491"
 Hà Tông Quyền,Khuê Trung,cẩm lệ,3.8,75,Không,Nhà mặt tiền,Không có,5,,2,"16.0211,108.20662"
 Phạm Viết Chánh,Hòa Thọ Đông,cẩm lệ,1.8,97,Không,Nhà trong hẻm,Không có,6,,,"16.0077878,108.2162441"
 Cẩm Bắc 9,Hòa Thọ Đông,cẩm lệ,3.4,75,Không,Nhà mặt tiền,Không có,5,,2,"16.01876,108.19498"
 Cẩm Bắc 3,Hòa Thọ Đông,cẩm lệ,3.6,100,Không,Nhà mặt tiền,Không có,5,,2,"16.01969,108.19819"
 Ông Ích Đường,Hòa Thọ Đông,cẩm lệ,1.4,64,Không,Nhà trong hẻm,Không có,5,,1,"16.01707,108.20465"
 Ngô Quyền,Mân Thái,sơn trà,5.2,86,Không,Nhà mặt tiền,Không có,6,,4,"16.09631,108.24529"
 Bình Thái 4,Hòa Thọ Đông,cẩm lệ,2.1,83,Không,Nhà trong hẻm,Không có,7,,1,"16.01393,108.20296"
 Phong Bắc 6,Hòa Thọ Đông,cẩm lệ,3.5,100,Không,Nhà mặt tiền,Không có,5,,3,"16.00645,108.19571"
 Đỗ Bá,Mỹ An,ngũ hành sơn,14,100,Không,Nhà mặt tiền,Không có,5,,5,"16.05193,108.24696"
 An Dương Vương,Mỹ An,ngũ hành sơn,16,110,Không,Nhà mặt tiền,Không có,10,,2,"16.04387,108.23749"
 Đại lộ Thăng Long,Hòa Thọ Đông,cẩm lệ,3.7,100,Không,Nhà mặt tiền,Không có,5,,2,"16.00903,108.20225"
 Tôn Thất Tùng,Nam Dương,hải châu,7.5,90,Không,Nhà mặt tiền,Không có,5,,3,"16.05797,108.21143"
 Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,3.3,65,Không,Nhà trong hẻm,Không có,5,,2,"16.04088,108.21625"
 Phong Bắc 9,Hòa Thọ Đông,cẩm lệ,3.45,100,Không,Nhà mặt tiền,Không có,,,2,"16.0087,108.19958"
 Chương Dương,Mỹ An,ngũ hành sơn,12.4,100,Không,Nhà mặt tiền,Không có,5,,6,"16.03006,108.23725"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,10.7,11,Không,Nhà mặt tiền,Không có,5,,5,"16.03936,108.21621"
 Lê Văn Hiến,Hòa Hải,ngũ hành sơn,2.2,115,Không,Nhà trong hẻm,Không có,5,,1,"15.97728,108.26048"
 Trần Huy Liệu,Khuê Trung,cẩm lệ,3,7,Không,Nhà trong hẻm,Không có,5,,3,"16.02044,108.20491"
 Ngũ Hành Sơn,Mỹ An,ngũ hành sơn,14,110,Không,Nhà mặt tiền,Không có,5,,5,"16,108.26"
 An Trung,An Hải Tây,sơn trà,3.9,57,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.5,11,2,"16.05658,108.23506"
 Trần Hưng Đạo,An Hải Tây,sơn trà,2.2,60,Không,Nhà trong hẻm,Không có,,,2,"16.08968,108.22756"
 Nguyễn Duy Trinh,Hòa Hải,ngũ hành sơn,,110,Không,Nhà mặt tiền,Không có,,,3,"15.99029,108.26711"
 Đặng Vũ Hỷ,An Hải Đông,sơn trà,11,121,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,27,3,"16.06005,108.23989"
 Nguyễn Thị Minh Khai,Thạch Thang,hải châu,15.2,60,Không,Nhà mặt tiền,Không có,4.5,13.3,3,"16.0744,108.21805"
 Hà Huy Tập,Hòa Khê,thanh khê,2.5,54,Không,Nhà trong hẻm,Giấy tờ hợp lệ,,,2,"16.0704,108.19171"
 Hòa Minh 3,Hòa Minh,liên chiểu,3.49,7,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16,2,"16.08204,108.16245"
 Thái Thị Bôi,Chính Gián,thanh khê,9.5,80,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4,20,3,"16.06831,108.1972"
 Tân An 2,Hòa Cường Bắc,hải châu,6.15,75,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,,3,"16.03867,108.21342"
 Núi Thành,Hòa Cường Nam,hải châu,24,7,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10,23,2,"16.03194,108.22279"
 Phan Thúc Duyện,Mỹ An,ngũ hành sơn,23,80,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,13,22,3,"16.05316,108.24145"
 Nguyễn Phong Sắc,Khuê Trung,cẩm lệ,3.7,114,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4,,2,"16.02711,108.21174"
 0-0 Đoàn Phú Tứ,Hòa Khánh Bắc,liên chiểu,2.4,,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.5,40,1,"16.06926,108.14463"
 Ngô Thị Liễu,Hòa Cường Nam,hải châu,5.3,83,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,17,3,"16.03786,108.21455"
 Nguyễn Phong Sắc,Khuê Trung,cẩm lệ,3.7,114,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4,28,2,"16.02711,108.21174"
 Mẹ Thứ,Hòa Xuân,cẩm lệ,5.45,100,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,3,"16.00062,108.21767"
 Bình An 2,Hòa Cường Bắc,hải châu,4.5,61,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,,3,"16.03916,108.21738"
 Ngô Trí Hòa,Nại Hiên Đông,sơn trà,3.2,7,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4,,1,"16.09121,108.23348"
 Hà Huy Tập,Hòa Khê,thanh khê,2.5,54,Không,Nhà mặt tiền,Giấy tờ hợp lệ,,,2,"16.0704,108.19171"
 An Mỹ,An Hải Tây,sơn trà,4.2,56,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4,14,1,"16.06265,108.23121"
 Thân Nhân Trung,Hòa Khê,thanh khê,5.7,81,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,18,3,"16.06322,108.19147"
 Phần Lăng 18,Hòa Thuận Tây,hải châu,4.3,85,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,17,1,"16.05387,108.18955"
 Phạm Huy Thông,Nại Hiên Đông,sơn trà,6.9,110,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.5,20,3,"16.09197,108.22876"
 Thạch Lam,Phước Mỹ,sơn trà,6.4,81,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,16,2,"16.05732,108.24438"
 Nguyễn Phong Sắc,Khuê Trung,cẩm lệ,4.05,114,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4,31,2,"16.02711,108.21174"
 Nhơn Hòa 19,Hòa An,cẩm lệ,3.15,113,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,22.5,1,"16.04976,108.17222"
 Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,4.4,73,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,5,15,1,"16.04978,108.24072"
 Nguyễn Duy Hiệu,An Hải Đông,sơn trà,5.05,9,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.1,23,1,"16.05584,108.23943"
 Lê Ninh,An Hải Bắc,sơn trà,10.9,89,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20,5,"16.07281,108.23758"
 Hòa Minh 3,Hòa Minh,liên chiểu,3.49,7,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16,2,"16.08204,108.16245"
 Phan Tứ,Mỹ An,ngũ hành sơn,5.2,7,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.85,,1,"16.01624489,108.25408173"
 Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,6.8,100,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,3,"16.02914,108.24223"
 Nguyễn Duy Hiệu,An Hải Đông,sơn trà,9.7,163,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,11,,1,"16.05584,108.23943"
 Đống Đa,Thuận Phước,hải châu,28.5,95,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.53,21,7,"16.07503,108.21489"
 Bùi Tá Hán,Khuê Mỹ,ngũ hành sơn,17,50,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,10,25,3,"16.0297,108.24197"
 Nguyễn Chí Thanh,Hải Châu I,hải châu,17,9,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.6,20,3,"16.07735,108.22031"
 Tôn Thất Đạm,An Khê,thanh khê,10,90,Không,Nhà mặt tiền,Không có,,,2,"16.07247,108.20129"
 Lê Bá Trinh,Hòa Cường Bắc,hải châu,3.9,50,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,,3,"16.04367,108.21927"
 Phan Bá Phiến,Thọ Quang,sơn trà,138,3,Không,Nhà mặt tiền,Giấy tờ hợp lệ,40,75,1,"16.09313,108.2477"
 Đống Đa,Thạch Thang,hải châu,1.95,76,Không,Nhà trong hẻm,Không có,,,2,"16.07503,108.21489"
 Phan Thanh,Thạc Gián,thanh khê,3.2,50,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,10,3,"16.06302,108.20878"
 Lê Tấn Trung.,Thọ Quang,sơn trà,57,1,Không,Nhà mặt tiền,Giấy tờ hợp lệ,18,55,1,"16.09656,108.24767"
 Tiểu La,Hòa Cường,hải châu,3.99,5,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,10.5,3,"16.04649,108.22182"
 Đào Trí,Hòa Cường Nam,hải châu,4.2,75,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,15,3,"16.02708,108.22281"
 Đặng Thùy Trâm,Hòa Thuận Tây,hải châu,4.9,100,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,,3,"16.05255,108.20845"
 Trung Lương 7,Hòa Xuân,cẩm lệ,3.7,110,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,22,2,"15.99763,108.21394"
 Lê Thanh Nghị,Hòa Cường Bắc,hải châu,3.8,40,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4,10,4,"16.03029,108.21903"
 Ung Văn Khiêm,Mỹ An,ngũ hành sơn,7.8,74,Không,Nhà mặt tiền,Không có,4.5,16.5,3,"16.0528,108.24022"
 Tạ Hiện,Hòa Cường Bắc,hải châu,3.95,70,Không,Nhà trong hẻm,Không có,5,,3,"16.04203,108.21828"
 An Thượng 1,Mỹ An,ngũ hành sơn,8.6,60,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,12,4,"16.0499,108.2482"
 Võ Chí Công,Hòa Quý,ngũ hành sơn,2,100,Không,Nhà mặt tiền,Không có,,,1,"15.9913,108.23725"
 An Thượng 12,Mỹ An,ngũ hành sơn,2.95,39,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4,10,2,"16.04766,108.24232"
 Dương Khuê,Mỹ An,ngũ hành sơn,11.5,111,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,22,3,"15.98459,108.23607"
 Sơn Thủy 4,Hòa Hải,ngũ hành sơn,3.05,90,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,18,1,"16.01244,108.25513"
 Đặng Nguyên Cẩn,Hòa Cường Nam,hải châu,15,14,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,10,,3,"16.03155,108.23018"
 Nguyễn Xiển,Hòa Hải,ngũ hành sơn,7,106,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,21,3,"16.01764,108.25433"
 Thủy Sơn 4,Hòa Hải,ngũ hành sơn,5.5,125,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,25,2,"16.01244,108.25513"
 Trần Cao Vân,An Khê,thanh khê,3.25,5,Tây,Nhà trong hẻm,Giấy tờ hợp lệ,,,2,"16.0738,108.20758"
 Thanh Vinh 10,Hòa Khánh Bắc,liên chiểu,2.7,175,Không,Nhà mặt tiền,Giấy tờ hợp lệ,7,,1,"16.07536,108.13054"
 Dương Tử Giang,Khuê Mỹ,ngũ hành sơn,5.25,90,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,18,3,"16.02417,108.24086"
 Đinh Tiên Hoàng,Thanh Bình,hải châu,3.85,50,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4,,3,"16.07507,108.20968"
 Tạ Mỹ Duật,An Hải Bắc,sơn trà,11,97,Không,Nhà mặt tiền,Giấy tờ hợp lệ,8,12,2,"16.06909,108.23592"
 Ngô Quyền,An Hải Bắc,sơn trà,4.5,130,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.7,,2,"16.09631,108.24529"
 Nguyễn Tất Thành,Hòa Khê,thanh khê,14,125,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,,5,"16.07765,108.17369"
 Tạ Mỹ Duật,An Hải Bắc,sơn trà,11,97,Không,Nhà mặt tiền,Giấy tờ hợp lệ,8,12,2,"16.06909,108.23592"
 Nguyễn Thành Ý,Hòa Cường Nam,hải châu,6.5,100,Không,Nhà mặt tiền,Không có,,,3,"16.03156,108.22876"
 Nguyễn Đức Cảnh,Thuận Phước,hải châu,4.9,60,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,,4,"16.08926,108.21863"
 Nguyễn Sắc Kim,Hòa Xuân,cẩm lệ,4.95,88,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,17,3,"16.0035,108.2227"
 3/2,Thuận Phước,hải châu,6.777,43,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4,,2,"16.08332,108.2223"
 Anh Thơ,Khuê Mỹ,ngũ hành sơn,6.5,90,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,18,3,"16.02516,108.23981"
